date,store_id,temperature_c,precipitation_mm,humidity_pct,weather_condition,is_holiday,local_event
2025-08-04,STORE02,25.5,0.0,64.1,Cloudy,0,
2025-08-05,STORE02,31.7,0.0,70.9,Sunny,0,Community Fair
2025-08-06,STORE02,21.9,2.4,57.5,Rainy,0,Concert
2025-08-07,STORE02,24.3,0.0,62.2,Sunny,0,Marathon
2025-08-08,STORE02,23.7,0.3,80.4,Rainy,0,Sports Game
2025-08-09,STORE02,23.3,0.0,66.3,Cloudy,0,Market Day
2025-08-10,STORE02,25.0,0.0,51.1,Sunny,0,Concert
2025-08-11,STORE02,26.8,0.0,80.9,Foggy,0,
2025-08-12,STORE02,32.1,1.5,69.7,Rainy,0,Food Festival
2025-08-13,STORE02,29.7,0.0,61.3,Cloudy,0,Market Day
2025-08-14,STORE02,29.1,0.0,66.1,Sunny,0,
2025-08-15,STORE02,31.7,4.2,61.9,Rainy,0,
2025-08-16,STORE02,33.8,1.3,60.7,Rainy,0,Market Day
2025-08-17,STORE02,33.9,0.0,83.5,Foggy,0,
2025-08-18,STORE02,31.8,0.0,68.0,Windy,0,Market Day
2025-08-19,STORE02,21.9,0.0,53.8,Cloudy,0,
2025-08-20,STORE02,25.3,0.0,61.0,Sunny,0,Parade
2025-08-21,STORE02,25.5,1.4,78.5,Rainy,0,Local Festival
2025-08-22,STORE02,24.6,0.3,72.6,Rainy,0,
2025-08-23,STORE02,22.1,0.0,69.6,Clear,0,
2025-08-24,STORE02,25.9,0.0,65.9,Sunny,0,
2025-08-25,STORE02,29.2,2.3,81.2,Rainy,0,
2025-08-26,STORE02,15.1,0.0,62.1,Cloudy,0,
2025-08-27,STORE02,20.0,0.0,62.4,Sunny,0,
2025-08-28,STORE02,26.6,0.4,67.3,Rainy,0,Concert
2025-08-29,STORE02,22.8,0.0,48.3,Cloudy,0,
2025-08-30,STORE02,25.3,0.0,65.2,Sunny,0,Community Fair
2025-08-31,STORE02,22.1,0.0,53.8,Cloudy,0,Food Festival
2025-09-01,STORE02,27.7,0.0,79.8,Clear,0,Parade
2025-09-02,STORE02,24.5,0.0,76.3,Sunny,0,Sports Game
2025-09-03,STORE02,23.5,1.2,64.4,Rainy,0,Food Festival
2025-09-04,STORE02,16.7,0.7,76.5,Rainy,0,Marathon
2025-09-05,STORE02,24.2,3.8,75.7,Rainy,0,Local Festival
2025-09-06,STORE02,23.8,0.0,71.5,Sunny,0,Local Festival
2025-09-07,STORE02,21.8,0.0,81.1,Foggy,0,
2025-09-08,STORE02,21.9,0.0,75.4,Clear,0,
2025-09-09,STORE02,22.1,0.0,50.3,Sunny,0,Sports Game
2025-09-10,STORE02,16.5,1.7,68.0,Rainy,0,Parade
2025-09-11,STORE02,26.8,0.0,59.6,Cloudy,0,
2025-09-12,STORE02,22.7,1.4,78.0,Rainy,0,
2025-09-13,STORE02,22.0,6.8,54.2,Rainy,0,
2025-09-14,STORE02,26.9,0.0,77.4,Cloudy,0,Concert
2025-09-15,STORE02,21.3,0.0,56.2,Sunny,0,
2025-09-16,STORE02,16.7,0.0,82.3,Foggy,0,
2025-09-17,STORE02,18.4,0.9,72.3,Rainy,0,
2025-09-18,STORE02,23.4,0.0,72.9,Sunny,0,Sports Game
2025-09-19,STORE02,20.2,0.0,65.4,Sunny,0,
2025-09-20,STORE02,21.9,0.0,72.9,Sunny,0,Market Day
2025-09-21,STORE02,13.6,0.0,54.8,Sunny,0,
2025-09-22,STORE02,27.6,1.9,73.7,Rainy,0,Marathon
2025-09-23,STORE02,22.7,0.3,68.9,Rainy,0,Local Festival
2025-09-24,STORE02,28.5,2.5,93.6,Rainy,0,Market Day
2025-09-25,STORE02,20.8,0.0,62.1,Sunny,0,
2025-09-26,STORE02,18.5,0.0,64.6,Cloudy,0,
2025-09-27,STORE02,15.4,0.0,82.5,Foggy,0,
2025-09-28,STORE02,22.8,0.0,67.1,Cloudy,0,Food Festival
2025-09-29,STORE02,10.3,0.0,63.6,Clear,0,Local Festival
2025-09-30,STORE02,29.0,0.0,63.8,Cloudy,0,
2025-10-01,STORE02,13.4,0.0,78.1,Cloudy,0,Marathon
2025-10-02,STORE02,20.5,0.0,81.8,Foggy,0,Marathon
2025-10-03,STORE02,13.2,1.3,82.2,Rainy,0,Sports Game
2025-10-04,STORE02,14.9,0.0,71.7,Clear,0,Market Day
2025-10-05,STORE02,17.1,0.0,80.2,Foggy,0,
2025-10-06,STORE02,9.3,0.0,79.5,Sunny,0,Food Festival
2025-10-07,STORE02,10.4,0.0,63.4,Cloudy,0,
2025-10-08,STORE02,11.2,0.0,61.0,Cloudy,0,Marathon
2025-10-09,STORE02,13.2,0.0,60.2,Sunny,0,Concert
2025-10-10,STORE02,16.2,0.9,69.7,Rainy,0,Concert
2025-10-11,STORE02,20.0,0.0,67.3,Sunny,0,Community Fair
2025-10-12,STORE02,12.5,0.0,81.2,Foggy,0,Marathon
2025-10-13,STORE02,16.0,0.0,91.3,Foggy,0,
2025-10-14,STORE02,13.0,0.0,72.9,Sunny,0,
2025-10-15,STORE02,11.9,0.0,69.6,Windy,0,
2025-10-16,STORE02,12.3,0.0,82.1,Foggy,0,Concert
2025-10-17,STORE02,13.7,0.0,71.4,Cloudy,0,
2025-10-18,STORE02,19.4,0.8,59.4,Rainy,0,Concert
2025-10-19,STORE02,11.0,3.9,69.5,Rainy,0,Sports Game
2025-10-20,STORE02,19.3,0.0,89.4,Foggy,0,Marathon
2025-10-21,STORE02,20.9,1.6,82.4,Rainy,0,
2025-10-22,STORE02,14.2,0.0,71.2,Cloudy,0,Sports Game
2025-10-23,STORE02,17.5,0.0,59.2,Clear,0,Sports Game
2025-10-24,STORE02,17.2,3.0,67.2,Rainy,0,
2025-10-25,STORE02,15.6,1.1,86.8,Rainy,0,Community Fair
2025-10-26,STORE02,14.5,0.0,54.6,Sunny,0,
2025-10-27,STORE02,9.7,0.0,77.3,Sunny,0,Community Fair
2025-10-28,STORE02,18.3,0.0,73.7,Sunny,0,
2025-10-29,STORE02,21.5,1.1,80.1,Rainy,0,
2025-10-30,STORE02,7.8,0.0,61.1,Sunny,0,
2025-10-31,STORE02,12.2,0.0,55.2,Sunny,1,Marathon
2025-11-01,STORE02,8.0,1.0,80.7,Rainy,0,Parade
2025-11-02,STORE02,10.1,0.0,63.9,Sunny,0,
2025-11-03,STORE02,0.4,1.5,75.5,Rainy,0,
2025-11-04,STORE02,12.0,0.0,68.6,Cloudy,0,
2025-11-05,STORE02,10.6,0.0,63.0,Clear,0,
2025-11-06,STORE02,4.5,3.0,76.1,Rainy,0,Community Fair
2025-11-07,STORE02,5.8,6.6,66.4,Rainy,0,
2025-11-08,STORE02,0.8,0.0,77.1,Clear,0,
2025-11-09,STORE02,6.4,0.0,81.4,Foggy,0,
2025-11-10,STORE02,0.9,0.0,68.7,Sunny,0,Sports Game
2025-11-11,STORE02,6.3,0.0,80.9,Foggy,0,
2025-11-12,STORE02,8.0,0.0,81.2,Foggy,0,
2025-11-13,STORE02,6.8,0.6,68.9,Rainy,0,
2025-11-14,STORE02,3.8,0.0,76.0,Sunny,0,
2025-11-15,STORE02,6.0,0.2,78.9,Rainy,0,
2025-11-16,STORE02,11.6,0.8,84.7,Rainy,0,Local Festival
2025-11-17,STORE02,5.4,0.4,60.7,Rainy,0,
2025-11-18,STORE02,2.4,0.0,56.1,Cloudy,0,
2025-11-19,STORE02,12.3,2.7,53.3,Rainy,0,
2025-11-20,STORE02,1.5,0.0,76.1,Windy,0,
2025-11-21,STORE02,3.3,0.0,67.1,Cloudy,0,Marathon
2025-11-22,STORE02,6.4,0.0,60.5,Cloudy,0,Local Festival
2025-11-23,STORE02,5.9,2.1,57.4,Rainy,0,
2025-11-24,STORE02,2.1,0.0,81.8,Foggy,0,Parade
2025-11-25,STORE02,-1.8,2.7,71.8,Snowy,1,Thanksgiving (approx)
2025-11-26,STORE02,5.9,0.0,86.3,Foggy,1,Community Fair
2025-11-27,STORE02,2.0,0.0,72.3,Windy,0,
2025-11-28,STORE02,-0.2,0.0,95.0,Clear,0,Parade
2025-11-29,STORE02,9.7,1.7,67.6,Rainy,0,
2025-11-30,STORE02,6.8,6.4,74.3,Rainy,0,
2025-12-01,STORE02,8.5,0.0,57.8,Sunny,0,
2025-12-02,STORE02,-3.2,0.0,65.8,Clear,0,
2025-12-03,STORE02,-2.5,0.0,88.8,Clear,0,Local Festival
2025-12-04,STORE02,4.1,0.0,66.5,Sunny,0,Market Day
2025-12-05,STORE02,3.5,0.0,53.2,Cloudy,0,Market Day
2025-12-06,STORE02,5.9,0.0,93.2,Foggy,0,Food Festival
2025-12-07,STORE02,-6.4,0.0,43.9,Clear,0,
2025-12-08,STORE02,-6.6,0.0,60.9,Clear,0,
2025-12-09,STORE02,-6.2,0.0,62.0,Clear,0,
2025-12-10,STORE02,13.5,8.0,54.2,Rainy,0,
2025-12-11,STORE02,9.9,0.0,60.4,Clear,0,
2025-12-12,STORE02,-1.2,0.0,60.8,Clear,0,
2025-12-13,STORE02,9.4,0.0,56.7,Clear,0,Market Day
2025-12-14,STORE02,5.0,0.0,52.4,Sunny,0,
2025-12-15,STORE02,-5.1,0.0,61.3,Clear,0,Parade
2025-12-16,STORE02,1.5,2.3,46.7,Rainy,0,
2025-12-17,STORE02,6.6,4.9,73.0,Rainy,0,Market Day
2025-12-18,STORE02,-1.5,0.0,66.2,Clear,0,
2025-12-19,STORE02,0.3,0.0,75.8,Sunny,0,
2025-12-20,STORE02,4.5,0.9,81.9,Rainy,0,
2025-12-21,STORE02,7.7,0.0,68.9,Clear,0,Marathon
2025-12-22,STORE02,-2.2,0.6,62.3,Snowy,0,Food Festival
2025-12-23,STORE02,1.6,0.0,71.9,Clear,0,
2025-12-24,STORE02,7.6,0.0,62.8,Sunny,1,Christmas Eve
2025-12-25,STORE02,-0.4,0.7,89.5,Snowy,1,Christmas Day
2025-12-26,STORE02,5.0,0.0,57.2,Sunny,0,Parade
2025-12-27,STORE02,1.5,0.0,56.8,Sunny,0,
2025-12-28,STORE02,5.2,2.3,68.2,Rainy,0,
2025-12-29,STORE02,1.1,0.9,66.0,Rainy,0,Food Festival
2025-12-30,STORE02,0.3,0.0,54.2,Cloudy,0,
2025-12-31,STORE02,5.1,2.5,70.4,Rainy,1,Market Day
2026-01-01,STORE02,-1.7,0.0,59.5,Clear,1,New Year's Day
2026-01-02,STORE02,4.5,0.0,76.4,Sunny,0,Community Fair
2026-01-03,STORE02,-4.2,0.0,56.0,Clear,0,Marathon
2026-01-04,STORE02,4.4,0.0,43.1,Sunny,0,Concert
2026-01-05,STORE02,-7.8,0.0,45.7,Clear,0,Local Festival
2026-01-06,STORE02,-0.1,4.9,49.9,Snowy,0,Concert
2026-01-07,STORE02,1.9,0.0,39.9,Sunny,0,
2026-01-08,STORE02,0.7,5.7,32.4,Rainy,0,
2026-01-09,STORE02,-0.9,6.1,39.5,Rainy,0,Community Fair
2026-01-10,STORE02,-3.7,6.4,67.0,Rainy,0,
2026-01-11,STORE02,-4.2,5.9,51.1,Rainy,0,Local Festival
2026-01-12,STORE02,-1.7,0.0,47.6,Clear,0,
2026-01-13,STORE02,-4.1,0.0,54.2,Clear,0,Food Festival
2026-01-14,STORE02,-0.4,7.5,71.9,Rainy,0,
2026-01-15,STORE02,-1.2,0.0,49.7,Clear,0,
2026-01-16,STORE02,2.5,5.5,55.6,Rainy,0,
2026-01-17,STORE02,0.6,0.0,44.0,Clear,0,Food Festival
2026-01-18,STORE02,1.9,0.0,50.2,Cloudy,0,
2026-01-19,STORE02,-2.6,0.0,68.3,Clear,0,Local Festival
2026-01-20,STORE02,-3.1,0.0,62.7,Clear,0,
2026-01-21,STORE02,-3.1,6.1,56.5,Rainy,0,
2026-01-22,STORE02,-0.5,7.1,60.6,Rainy,0,Marathon
2026-01-23,STORE02,-2.3,0.0,44.5,Clear,0,Community Fair
2026-01-24,STORE02,-0.9,0.0,40.2,Clear,0,
2026-01-25,STORE02,3.4,0.0,65.2,Clear,0,Local Festival
2026-01-26,STORE02,-5.2,0.0,42.5,Clear,0,
2026-01-27,STORE02,0.8,0.0,44.0,Cloudy,0,
2026-01-28,STORE02,-1.0,0.0,48.7,Clear,0,
2026-01-29,STORE02,0.5,0.0,73.8,Sunny,0,
2026-01-30,STORE02,1.6,0.0,58.5,Sunny,0,
2026-01-31,STORE02,-9.5,4.8,36.7,Snowy,0,Sports Game
2026-02-01,STORE02,3.7,10.4,35.6,Rainy,0,Concert
2026-02-02,STORE02,-5.7,0.0,41.0,Clear,0,Marathon
2026-02-03,STORE02,-1.2,0.0,33.6,Clear,0,Community Fair
2026-02-04,STORE02,-1.1,0.0,50.0,Clear,0,Parade
2026-02-05,STORE02,0.4,11.5,43.3,Rainy,0,Food Festival
2026-02-06,STORE02,-2.6,10.4,42.5,Rainy,0,
2026-02-07,STORE02,2.7,0.0,41.5,Sunny,0,
2026-02-08,STORE02,1.9,0.0,47.3,Sunny,0,Parade
2026-02-09,STORE02,-2.1,10.8,48.1,Rainy,0,
2026-02-10,STORE02,-1.6,13.3,32.7,Rainy,0,
2026-02-11,STORE02,-0.8,10.2,26.2,Rainy,0,
2026-02-12,STORE02,0.1,16.8,46.7,Stormy,0,Parade
2026-02-13,STORE02,-3.7,0.0,50.3,Clear,0,
2026-02-14,STORE02,7.2,11.1,28.7,Rainy,1,Valentine's Day
2026-02-15,STORE02,-2.9,0.0,35.2,Clear,0,
2026-02-16,STORE02,5.7,10.5,35.8,Rainy,0,Concert
2026-02-17,STORE02,3.8,0.0,29.2,Clear,0,Marathon
2026-02-18,STORE02,-3.1,0.0,46.0,Clear,0,
2026-02-19,STORE02,3.7,0.0,35.0,Sunny,0,Concert
2026-02-20,STORE02,5.2,0.0,36.0,Sunny,0,
2026-02-21,STORE02,1.6,0.0,45.8,Clear,0,
2026-02-22,STORE02,-1.4,0.0,50.5,Clear,0,Community Fair
2026-02-23,STORE02,6.1,0.0,65.4,Cloudy,0,Marathon
2026-02-24,STORE02,1.4,0.0,30.3,Sunny,0,Sports Game
2026-02-25,STORE02,8.7,0.0,44.6,Sunny,0,
2026-02-26,STORE02,2.3,0.0,51.0,Clear,0,Sports Game
2026-02-27,STORE02,5.3,0.0,41.2,Sunny,0,Concert
2026-02-28,STORE02,5.4,0.0,64.4,Sunny,0,
2026-03-01,STORE02,0.6,14.0,33.1,Rainy,0,
2026-03-02,STORE02,16.0,0.0,21.7,Sunny,0,Concert
2026-03-03,STORE02,5.8,0.0,34.7,Sunny,0,
2026-03-04,STORE02,9.1,0.0,42.4,Sunny,0,Market Day
2026-03-05,STORE02,-4.5,0.0,42.0,Clear,0,Food Festival
2026-03-06,STORE02,8.9,0.0,41.5,Windy,0,Parade
2026-03-07,STORE02,7.3,0.0,39.4,Cloudy,0,Concert
2026-03-08,STORE02,13.0,0.0,54.6,Sunny,0,Community Fair
2026-03-09,STORE02,6.4,0.0,24.7,Clear,0,
2026-03-10,STORE02,6.8,15.1,31.0,Stormy,0,
2026-03-11,STORE02,2.5,15.2,33.3,Stormy,0,
2026-03-12,STORE02,12.0,0.0,46.2,Sunny,0,
2026-03-13,STORE02,4.9,0.0,35.8,Clear,0,Concert
2026-03-14,STORE02,7.0,0.0,41.7,Cloudy,0,
2026-03-15,STORE02,6.7,0.0,30.2,Sunny,0,Concert
2026-03-16,STORE02,7.6,0.0,56.9,Clear,0,Parade
2026-03-17,STORE02,3.9,0.0,30.3,Windy,0,
2026-03-18,STORE02,10.1,16.8,42.6,Stormy,0,Local Festival
2026-03-19,STORE02,9.1,0.0,43.3,Windy,0,
2026-03-20,STORE02,9.4,13.1,47.6,Rainy,0,Concert
2026-03-21,STORE02,2.1,0.0,25.1,Sunny,0,
2026-03-22,STORE02,2.5,13.2,42.0,Rainy,0,Sports Game
2026-03-23,STORE02,6.0,0.0,25.7,Sunny,0,Market Day
2026-03-24,STORE02,8.6,0.0,42.3,Cloudy,0,
2026-03-25,STORE02,11.4,0.0,41.9,Cloudy,0,
2026-03-26,STORE02,7.7,0.0,38.9,Cloudy,0,
2026-03-27,STORE02,9.9,16.6,35.1,Stormy,0,Parade
2026-03-28,STORE02,8.5,0.0,45.8,Cloudy,0,
2026-03-29,STORE02,9.3,0.0,38.6,Windy,0,
2026-03-30,STORE02,16.9,13.2,37.4,Rainy,0,
2026-03-31,STORE02,1.2,0.0,44.5,Sunny,0,
2026-04-01,STORE02,13.4,0.0,21.2,Sunny,0,
2024-04-01,STORE03,16.9,0.0,32.2,Clear,0,Community Fair
2024-04-02,STORE03,14.2,15.2,20.1,Stormy,0,
2024-04-03,STORE03,13.0,0.0,36.0,Sunny,0,
2024-04-04,STORE03,18.4,13.1,27.5,Rainy,0,Community Fair
2024-04-05,STORE03,7.2,0.0,31.4,Clear,0,
2024-04-06,STORE03,12.1,12.8,37.2,Rainy,0,
2024-04-07,STORE03,14.2,0.0,46.7,Cloudy,0,
2024-04-08,STORE03,10.1,14.0,47.9,Rainy,0,Local Festival
2024-04-09,STORE03,7.8,0.0,42.1,Sunny,0,Community Fair
2024-04-10,STORE03,9.3,0.0,27.8,Sunny,0,Local Festival
2024-04-11,STORE03,19.6,15.9,20.6,Stormy,0,
2024-04-12,STORE03,10.9,0.0,52.3,Cloudy,0,
2024-04-13,STORE03,11.1,0.0,20.0,Cloudy,0,
2024-04-14,STORE03,12.9,15.6,50.3,Stormy,0,Community Fair
2024-04-15,STORE03,13.3,0.0,45.7,Sunny,0,Market Day
2024-04-16,STORE03,12.3,0.0,26.7,Cloudy,0,Concert
2024-04-17,STORE03,8.3,13.2,52.0,Rainy,0,
2024-04-18,STORE03,14.1,0.0,20.0,Clear,0,
2024-04-19,STORE03,16.3,0.0,42.1,Sunny,0,
2024-04-20,STORE03,7.8,0.0,36.7,Sunny,0,
2024-04-21,STORE03,13.6,0.0,27.9,Sunny,0,
2024-04-22,STORE03,12.6,0.0,34.5,Windy,0,Local Festival
2024-04-23,STORE03,9.9,0.0,49.7,Clear,0,
2024-04-24,STORE03,12.5,17.0,35.8,Stormy,0,
2024-04-25,STORE03,14.0,0.0,30.8,Sunny,0,Food Festival
2024-04-26,STORE03,10.9,17.2,43.1,Stormy,0,Food Festival
2024-04-27,STORE03,11.2,0.0,29.0,Sunny,0,Food Festival
2024-04-28,STORE03,12.5,13.1,20.0,Rainy,0,Local Festival
2024-04-29,STORE03,18.6,18.7,28.7,Stormy,0,Food Festival
2024-04-30,STORE03,21.4,0.0,40.4,Sunny,0,
2024-05-01,STORE03,18.9,14.5,44.8,Rainy,0,Sports Game
2024-05-02,STORE03,22.9,0.0,40.0,Sunny,0,Market Day
2024-05-03,STORE03,24.3,0.0,41.1,Clear,0,Marathon
2024-05-04,STORE03,18.7,0.0,39.5,Clear,0,Concert
2024-05-05,STORE03,14.3,0.0,29.8,Cloudy,0,Food Festival
2024-05-06,STORE03,25.8,12.2,42.2,Rainy,0,Local Festival
2024-05-07,STORE03,18.8,13.3,40.1,Rainy,0,
2024-05-08,STORE03,19.9,15.7,28.8,Stormy,0,Marathon
2024-05-09,STORE03,18.1,0.0,47.2,Sunny,0,Food Festival
2024-05-10,STORE03,14.0,0.0,36.8,Sunny,0,Local Festival
2024-05-11,STORE03,17.5,0.0,45.4,Cloudy,0,Concert
2024-05-12,STORE03,16.9,0.0,37.6,Clear,0,Sports Game
2024-05-13,STORE03,20.8,0.0,44.9,Windy,0,
2024-05-14,STORE03,25.4,0.0,29.7,Sunny,0,
2024-05-15,STORE03,17.5,13.3,29.5,Rainy,0,
2024-05-16,STORE03,18.0,12.2,37.2,Rainy,0,
2024-05-17,STORE03,23.0,11.6,20.0,Rainy,0,
2024-05-18,STORE03,24.8,0.0,36.8,Windy,0,
2024-05-19,STORE03,24.0,0.0,31.1,Sunny,0,
2024-05-20,STORE03,13.2,16.8,58.0,Stormy,0,
2024-05-21,STORE03,24.5,11.6,38.9,Rainy,0,
2024-05-22,STORE03,21.5,12.1,33.6,Rainy,0,
2024-05-23,STORE03,26.9,0.0,51.0,Clear,0,
2024-05-24,STORE03,23.0,0.0,38.5,Cloudy,0,Market Day
2024-05-25,STORE03,27.7,14.1,41.8,Rainy,0,Community Fair
2024-05-26,STORE03,24.3,0.0,54.9,Sunny,0,
2024-05-27,STORE03,19.2,0.0,23.5,Sunny,0,Concert
2024-05-28,STORE03,23.7,0.0,21.7,Sunny,0,
2024-05-29,STORE03,25.5,15.8,35.6,Stormy,0,
2024-05-30,STORE03,20.6,14.8,43.6,Rainy,0,
2024-05-31,STORE03,17.7,0.0,38.4,Cloudy,0,Market Day
2024-06-01,STORE03,33.4,8.9,30.4,Rainy,0,
2024-06-02,STORE03,32.4,0.0,31.4,Sunny,0,
2024-06-03,STORE03,30.4,0.0,46.6,Cloudy,0,Sports Game
2024-06-04,STORE03,31.5,10.4,35.3,Rainy,0,Marathon
2024-06-05,STORE03,26.6,0.0,44.8,Cloudy,0,
2024-06-06,STORE03,21.9,0.0,44.9,Cloudy,0,
2024-06-07,STORE03,27.4,14.5,53.4,Rainy,0,
2024-06-08,STORE03,24.4,0.0,42.2,Sunny,0,
2024-06-09,STORE03,20.7,0.0,47.7,Sunny,0,
2024-06-10,STORE03,28.8,0.0,54.6,Sunny,0,Parade
2024-06-11,STORE03,21.4,0.0,48.8,Sunny,0,Concert
2024-06-12,STORE03,17.4,0.0,57.6,Clear,0,Local Festival
2024-06-13,STORE03,22.0,0.0,61.6,Clear,0,
2024-06-14,STORE03,25.4,10.3,38.3,Rainy,0,
2024-06-15,STORE03,31.7,0.0,34.6,Cloudy,0,
2024-06-16,STORE03,24.6,0.0,34.9,Cloudy,0,
2024-06-17,STORE03,17.0,0.0,43.3,Clear,0,Local Festival
2024-06-18,STORE03,19.9,0.0,51.0,Sunny,0,Marathon
2024-06-19,STORE03,27.4,9.6,57.8,Rainy,0,
2024-06-20,STORE03,28.5,12.0,52.9,Rainy,0,
2024-06-21,STORE03,24.5,0.0,49.6,Clear,0,Community Fair
2024-06-22,STORE03,25.6,0.0,50.0,Sunny,0,
2024-06-23,STORE03,27.8,0.0,41.0,Cloudy,0,
2024-06-24,STORE03,26.3,0.0,47.2,Clear,0,Marathon
2024-06-25,STORE03,22.9,0.0,40.1,Sunny,0,
2024-06-26,STORE03,27.9,0.0,43.7,Sunny,0,
2024-06-27,STORE03,30.5,0.0,37.3,Clear,0,
2024-06-28,STORE03,28.3,0.0,38.6,Sunny,0,Market Day
2024-06-29,STORE03,24.4,0.0,60.7,Sunny,0,Food Festival
2024-06-30,STORE03,21.3,0.0,35.4,Sunny,0,Market Day
2024-07-01,STORE03,25.0,0.0,47.7,Sunny,0,
2024-07-02,STORE03,29.4,0.0,52.4,Windy,0,
2024-07-03,STORE03,25.7,0.0,54.5,Sunny,0,
2024-07-04,STORE03,22.0,0.0,51.0,Windy,1,Independence Day
2024-07-05,STORE03,27.2,0.0,65.5,Windy,0,
2024-07-06,STORE03,25.7,0.0,38.2,Clear,0,Market Day
2024-07-07,STORE03,22.8,0.0,57.9,Cloudy,0,
2024-07-08,STORE03,28.1,0.0,72.8,Cloudy,0,Market Day
2024-07-09,STORE03,24.2,0.0,47.5,Cloudy,0,Local Festival
2024-07-10,STORE03,25.0,0.0,41.6,Sunny,0,Food Festival
2024-07-11,STORE03,37.3,0.0,59.7,Sunny,0,Sports Game
2024-07-12,STORE03,21.6,5.6,59.6,Rainy,0,
2024-07-13,STORE03,28.5,5.7,72.7,Rainy,0,Marathon
2024-07-14,STORE03,29.1,0.0,62.7,Sunny,0,
2024-07-15,STORE03,21.4,0.0,57.9,Sunny,0,
2024-07-16,STORE03,34.2,0.0,62.2,Cloudy,0,
2024-07-17,STORE03,31.6,0.0,51.7,Sunny,0,
2024-07-18,STORE03,27.8,5.0,65.1,Rainy,0,
2024-07-19,STORE03,30.1,0.0,41.4,Sunny,0,Food Festival
2024-07-20,STORE03,24.7,0.0,53.1,Sunny,0,
2024-07-21,STORE03,29.2,0.0,61.7,Clear,0,Sports Game
2024-07-22,STORE03,20.6,6.4,32.2,Rainy,0,Marathon
2024-07-23,STORE03,30.8,0.0,55.9,Windy,0,Community Fair
2024-07-24,STORE03,34.8,6.3,68.1,Rainy,0,Food Festival
2024-07-25,STORE03,21.2,7.6,61.4,Rainy,0,
2024-07-26,STORE03,30.6,0.0,66.0,Cloudy,0,
2024-07-27,STORE03,25.9,0.0,46.6,Sunny,0,
2024-07-28,STORE03,29.1,0.0,59.7,Sunny,0,Food Festival
2024-07-29,STORE03,30.1,0.0,45.0,Sunny,0,Marathon
2024-07-30,STORE03,28.6,0.0,47.4,Clear,0,Food Festival
2024-07-31,STORE03,39.1,0.0,66.0,Sunny,0,
2024-08-01,STORE03,27.7,0.0,54.6,Clear,0,
2024-08-02,STORE03,27.0,0.0,63.6,Clear,0,
2024-08-03,STORE03,36.8,0.0,57.3,Cloudy,0,Local Festival
2024-08-04,STORE03,20.5,0.0,66.1,Cloudy,0,Marathon
2024-08-05,STORE03,23.6,0.0,66.5,Sunny,0,Local Festival
2024-08-06,STORE03,21.1,0.0,76.0,Cloudy,0,Concert
2024-08-07,STORE03,26.3,0.0,53.0,Cloudy,0,
2024-08-08,STORE03,34.8,0.0,82.3,Foggy,0,
2024-08-09,STORE03,19.6,0.0,75.4,Sunny,0,Food Festival
2024-08-10,STORE03,24.6,0.0,67.3,Sunny,0,
2024-08-11,STORE03,27.4,0.0,57.2,Sunny,0,Market Day
2024-08-12,STORE03,23.7,0.0,75.1,Cloudy,0,
2024-08-13,STORE03,24.9,0.0,81.1,Foggy,0,Marathon
2024-08-14,STORE03,29.3,0.0,45.1,Clear,0,
2024-08-15,STORE03,26.5,0.0,55.9,Cloudy,0,Food Festival
2024-08-16,STORE03,21.5,0.4,48.5,Rainy,0,Sports Game
2024-08-17,STORE03,25.2,0.0,66.8,Clear,0,Sports Game
2024-08-18,STORE03,28.7,0.6,75.2,Rainy,0,Local Festival
2024-08-19,STORE03,23.8,0.0,78.9,Cloudy,0,Parade
2024-08-20,STORE03,24.8,2.0,63.6,Rainy,0,
2024-08-21,STORE03,26.1,2.4,72.6,Rainy,0,Community Fair
2024-08-22,STORE03,26.5,2.4,64.8,Rainy,0,Sports Game
2024-08-23,STORE03,18.7,1.9,81.2,Rainy,0,
2024-08-24,STORE03,23.0,2.6,76.9,Rainy,0,Concert
2024-08-25,STORE03,17.4,2.0,77.4,Rainy,0,Concert
2024-08-26,STORE03,25.2,4.2,59.1,Rainy,0,Sports Game
2024-08-27,STORE03,33.7,0.0,59.0,Cloudy,0,
2024-08-28,STORE03,30.7,0.0,72.7,Sunny,0,Parade
2024-08-29,STORE03,23.5,0.0,77.0,Cloudy,0,Food Festival
2024-08-30,STORE03,19.6,0.0,76.4,Clear,0,Market Day
2024-08-31,STORE03,23.4,0.0,52.8,Sunny,0,Concert
2024-09-01,STORE03,17.5,0.0,49.1,Windy,0,Concert
2024-09-02,STORE03,17.6,1.1,87.6,Rainy,0,
2024-09-03,STORE03,18.5,0.0,77.1,Sunny,0,Community Fair
2024-09-04,STORE03,15.3,3.0,84.3,Rainy,0,
2024-09-05,STORE03,21.1,4.8,73.5,Rainy,0,Sports Game
2024-09-06,STORE03,21.3,0.1,77.0,Rainy,0,Sports Game
2024-09-07,STORE03,17.0,0.0,70.8,Cloudy,0,Parade
2024-09-08,STORE03,21.4,0.0,81.9,Foggy,0,Food Festival
2024-09-09,STORE03,23.0,0.0,84.1,Foggy,0,
2024-09-10,STORE03,21.4,0.0,71.6,Cloudy,0,
2024-09-11,STORE03,20.4,2.9,89.3,Rainy,0,Local Festival
2024-09-12,STORE03,19.5,3.9,57.7,Rainy,0,Concert
2024-09-13,STORE03,23.4,0.0,63.6,Cloudy,0,
